dataset_id,geo_id,year,variable,value
1,US55025,2018,County-level Real GDP,39795488
1,US55025,2019,County-level Real GDP,40913972
1,US55025,2017,GDP Percent change from preceding period,1.7
1,US55025,2018,GDP Percent change from preceding period,4.4
1,US55025,2019,GDP Percent change from preceding period,2.8
1,US55027,2016,County-level Real GDP,3251872
1,US55027,2017,County-level Real GDP,3323242
1,US55027,2018,County-level Real GDP,3373780
1,US55027,2019,County-level Real GDP,3434703
1,US55027,2017,GDP Percent change from preceding period,2.2
1,US55027,2018,GDP Percent change from preceding period,1.5
1,US55027,2019,GDP Percent change from preceding period,1.8
1,US55029,2016,County-level Real GDP,1174095
1,US55029,2017,County-level Real GDP,1151227
1,US55029,2018,County-level Real GDP,1188702
1,US55029,2019,County-level Real GDP,1219263
1,US55029,2017,GDP Percent change from preceding period,-1.9
1,US55029,2018,GDP Percent change from preceding period,3.3
1,US55029,2019,GDP Percent change from preceding period,2.6
1,US55031,2016,County-level Real GDP,1963253
1,US55031,2017,County-level Real GDP,1971533
1,US55031,2018,County-level Real GDP,2086935
1,US55031,2019,County-level Real GDP,2085881
1,US55031,2017,GDP Percent change from preceding period,0.4
1,US55031,2018,GDP Percent change from preceding period,5.9
1,US55031,2019,GDP Percent change from preceding period,-0.1
1,US55033,2016,County-level Real GDP,1644892
1,US55033,2017,County-level Real GDP,1604690
1,US55033,2018,County-level Real GDP,1677775
1,US55033,2019,County-level Real GDP,1683573
1,US55033,2017,GDP Percent change from preceding period,-2.4
1,US55033,2018,GDP Percent change from preceding period,4.6
1,US55033,2019,GDP Percent change from preceding period,0.3
1,US55035,2016,County-level Real GDP,5636034
1,US55035,2017,County-level Real GDP,5685129
1,US55035,2018,County-level Real GDP,5922257
1,US55035,2019,County-level Real GDP,5978317
1,US55035,2017,GDP Percent change from preceding period,0.9
1,US55035,2018,GDP Percent change from preceding period,4.2
1,US55035,2019,GDP Percent change from preceding period,0.9
1,US55037,2016,County-level Real GDP,109267
1,US55037,2017,County-level Real GDP,111215
1,US55037,2018,County-level Real GDP,105298
1,US55037,2019,County-level Real GDP,111077
1,US55037,2017,GDP Percent change from preceding period,1.8
1,US55037,2018,GDP Percent change from preceding period,-5.3
1,US55037,2019,GDP Percent change from preceding period,5.5
1,US55039,2016,County-level Real GDP,4660717
1,US55039,2017,County-level Real GDP,4692644
1,US55039,2018,County-level Real GDP,4772639
1,US55039,2019,County-level Real GDP,4903922
1,US55039,2017,GDP Percent change from preceding period,0.7
1,US55039,2018,GDP Percent change from preceding period,1.7
1,US55039,2019,GDP Percent change from preceding period,2.8
1,US55041,2016,County-level Real GDP,288385
1,US55041,2017,County-level Real GDP,288057
1,US55041,2018,County-level Real GDP,272183
1,US55041,2019,County-level Real GDP,291383
1,US55041,2017,GDP Percent change from preceding period,-0.1
1,US55041,2018,GDP Percent change from preceding period,-5.5
1,US55041,2019,GDP Percent change from preceding period,7.1
1,US55043,2016,County-level Real GDP,2032526
1,US55043,2017,County-level Real GDP,2093060
1,US55043,2018,County-level Real GDP,2214928
1,US55043,2019,County-level Real GDP,2168531
1,US55043,2017,GDP Percent change from preceding period,3
1,US55043,2018,GDP Percent change from preceding period,5.8
1,US55043,2019,GDP Percent change from preceding period,-2.1
1,US55045,2016,County-level Real GDP,1510793
1,US55045,2017,County-level Real GDP,1538811
1,US55045,2018,County-level Real GDP,1605688
1,US55045,2019,County-level Real GDP,1654351
1,US55045,2017,GDP Percent change from preceding period,1.9
1,US55045,2018,GDP Percent change from preceding period,4.3
1,US55045,2019,GDP Percent change from preceding period,3
1,US55047,2016,County-level Real GDP,603392
1,US55047,2017,County-level Real GDP,596101
1,US55047,2018,County-level Real GDP,616936
1,US55047,2019,County-level Real GDP,624630
1,US55047,2017,GDP Percent change from preceding period,-1.2
1,US55047,2018,GDP Percent change from preceding period,3.5
1,US55047,2019,GDP Percent change from preceding period,1.2
1,US55049,2016,County-level Real GDP,926223
1,US55049,2017,County-level Real GDP,955907
1,US55049,2018,County-level Real GDP,1011674
1,US55049,2019,County-level Real GDP,1068675
1,US55049,2017,GDP Percent change from preceding period,3.2
1,US55049,2018,GDP Percent change from preceding period,5.8
1,US55049,2019,GDP Percent change from preceding period,5.6
1,US55051,2016,County-level Real GDP,164199
1,US55051,2017,County-level Real GDP,161954
1,US55051,2018,County-level Real GDP,161015
1,US55051,2019,County-level Real GDP,171183
1,US55051,2017,GDP Percent change from preceding period,-1.4
1,US55051,2018,GDP Percent change from preceding period,-0.6
1,US55051,2019,GDP Percent change from preceding period,6.3
1,US55053,2016,County-level Real GDP,816106
1,US55053,2017,County-level Real GDP,834727
1,US55053,2018,County-level Real GDP,916231
1,US55053,2019,County-level Real GDP,855422
1,US55053,2017,GDP Percent change from preceding period,2.3
1,US55053,2018,GDP Percent change from preceding period,9.8
1,US55053,2019,GDP Percent change from preceding period,-6.6
1,US55055,2016,County-level Real GDP,3247208
1,US55055,2017,County-level Real GDP,3405711
1,US55055,2018,County-level Real GDP,3484170
1,US55055,2019,County-level Real GDP,3501760
1,US55055,2017,GDP Percent change from preceding period,4.9
1,US55055,2018,GDP Percent change from preceding period,2.3
1,US55055,2019,GDP Percent change from preceding period,0.5
1,US55057,2016,County-level Real GDP,812876
1,US55057,2017,County-level Real GDP,812191
1,US55057,2018,County-level Real GDP,820908
1,US55057,2019,County-level Real GDP,834160
1,US55057,2017,GDP Percent change from preceding period,-0.1
1,US55057,2018,GDP Percent change from preceding period,1.1
1,US55057,2019,GDP Percent change from preceding period,1.6
1,US55059,2016,County-level Real GDP,6324802
1,US55059,2017,County-level Real GDP,6389334
1,US55059,2018,County-level Real GDP,6442263
1,US55059,2019,County-level Real GDP,6397601
1,US55059,2017,GDP Percent change from preceding period,1
1,US55059,2018,GDP Percent change from preceding period,0.8
1,US55059,2019,GDP Percent change from preceding period,-0.7
1,US55061,2016,County-level Real GDP,810329
1,US55061,2017,County-level Real GDP,877374
1,US55061,2018,County-level Real GDP,864936
1,US55061,2019,County-level Real GDP,853881
1,US55061,2017,GDP Percent change from preceding period,8.3
1,US55061,2018,GDP Percent change from preceding period,-1.4
1,US55061,2019,GDP Percent change from preceding period,-1.3
1,US55063,2016,County-level Real GDP,6460773
1,US55063,2017,County-level Real GDP,6647014
1,US55063,2018,County-level Real GDP,6836968
1,US55063,2019,County-level Real GDP,6857924
1,US55063,2017,GDP Percent change from preceding period,2.9
1,US55063,2018,GDP Percent change from preceding period,2.9
1,US55063,2019,GDP Percent change from preceding period,0.3
1,US55065,2016,County-level Real GDP,521875
1,US55065,2017,County-level Real GDP,555849
1,US55065,2018,County-level Real GDP,600095
1,US55065,2019,County-level Real GDP,617172
1,US55065,2017,GDP Percent change from preceding period,6.5
1,US55065,2018,GDP Percent change from preceding period,8
1,US55065,2019,GDP Percent change from preceding period,2.8
1,US55067,2016,County-level Real GDP,718459
1,US55067,2017,County-level Real GDP,705227
1,US55067,2018,County-level Real GDP,705536
1,US55067,2019,County-level Real GDP,732921
1,US55067,2017,GDP Percent change from preceding period,-1.8
1,US55067,2018,GDP Percent change from preceding period,0
1,US55067,2019,GDP Percent change from preceding period,3.9
1,US55069,2016,County-level Real GDP,1534623
1,US55069,2017,County-level Real GDP,1396192
1,US55069,2018,County-level Real GDP,1427211
1,US55069,2019,County-level Real GDP,1456035
1,US55069,2017,GDP Percent change from preceding period,-9
1,US55069,2018,GDP Percent change from preceding period,2.2
1,US55069,2019,GDP Percent change from preceding period,2
1,US55071,2016,County-level Real GDP,3817252
1,US55071,2017,County-level Real GDP,3757072
1,US55071,2018,County-level Real GDP,3699446
1,US55071,2019,County-level Real GDP,3806574
1,US55071,2017,GDP Percent change from preceding period,-1.6
1,US55071,2018,GDP Percent change from preceding period,-1.5
1,US55071,2019,GDP Percent change from preceding period,2.9
1,US55073,2016,County-level Real GDP,7331570
1,US55073,2017,County-level Real GDP,7549284
1,US55073,2018,County-level Real GDP,7869408
1,US55073,2019,County-level Real GDP,8007647
1,US55073,2017,GDP Percent change from preceding period,3
1,US55073,2018,GDP Percent change from preceding period,4.2
1,US55073,2019,GDP Percent change from preceding period,1.8
1,US55075,2016,County-level Real GDP,1896549
1,US55075,2017,County-level Real GDP,1778653
1,US55075,2018,County-level Real GDP,1840544
1,US55075,2019,County-level Real GDP,1878676
1,US55075,2017,GDP Percent change from preceding period,-6.2
1,US55075,2018,GDP Percent change from preceding period,3.5
1,US55075,2019,GDP Percent change from preceding period,2.1
1,US55077,2016,County-level Real GDP,399178
1,US55077,2017,County-level Real GDP,362951
1,US55077,2018,County-level Real GDP,378906
1,US55077,2019,County-level Real GDP,390257
1,US55077,2017,GDP Percent change from preceding period,-9.1
1,US55077,2018,GDP Percent change from preceding period,4.4
1,US55077,2019,GDP Percent change from preceding period,3
1,US55078,2016,County-level Real GDP,138277
1,US55078,2017,County-level Real GDP,138283
1,US55078,2018,County-level Real GDP,139653
1,US55078,2019,County-level Real GDP,140286
1,US55078,2017,GDP Percent change from preceding period,0
1,US55078,2018,GDP Percent change from preceding period,1
1,US55078,2019,GDP Percent change from preceding period,0.5
1,US55079,2016,County-level Real GDP,53316365
1,US55079,2017,County-level Real GDP,53580511
1,US55079,2018,County-level Real GDP,54971105
1,US55079,2019,County-level Real GDP,55078475
1,US55079,2017,GDP Percent change from preceding period,0.5
1,US55079,2018,GDP Percent change from preceding period,2.6
1,US55079,2019,GDP Percent change from preceding period,0.2
1,US55081,2016,County-level Real GDP,2042118
1,US55081,2017,County-level Real GDP,2220823
1,US55081,2018,County-level Real GDP,2375462
1,US55081,2019,County-level Real GDP,2290755
1,US55081,2017,GDP Percent change from preceding period,8.8
1,US55081,2018,GDP Percent change from preceding period,7
1,US55081,2019,GDP Percent change from preceding period,-3.6
1,US55083,2016,County-level Real GDP,915000
1,US55083,2017,County-level Real GDP,915077
1,US55083,2018,County-level Real GDP,927752
1,US55083,2019,County-level Real GDP,978973
1,US55083,2017,GDP Percent change from preceding period,0
1,US55083,2018,GDP Percent change from preceding period,1.4
1,US55083,2019,GDP Percent change from preceding period,5.5
1,US55085,2016,County-level Real GDP,1462955
1,US55085,2017,County-level Real GDP,1472416
1,US55085,2018,County-level Real GDP,1532277
1,US55085,2019,County-level Real GDP,1584359
1,US55085,2017,GDP Percent change from preceding period,0.6
1,US55085,2018,GDP Percent change from preceding period,4.1
1,US55085,2019,GDP Percent change from preceding period,3.4
1,US55087,2016,County-level Real GDP,10880117
1,US55087,2017,County-level Real GDP,11067592
1,US55087,2018,County-level Real GDP,11393690
1,US55087,2019,County-level Real GDP,11639250
1,US55087,2017,GDP Percent change from preceding period,1.7
1,US55087,2018,GDP Percent change from preceding period,2.9
1,US55087,2019,GDP Percent change from preceding period,2.2
1,US55089,2016,County-level Real GDP,4691531
1,US55089,2017,County-level Real GDP,4722679
1,US55089,2018,County-level Real GDP,4834969
1,US55089,2019,County-level Real GDP,4980154
1,US55089,2017,GDP Percent change from preceding period,0.7
1,US55089,2018,GDP Percent change from preceding period,2.4
1,US55089,2019,GDP Percent change from preceding period,3
1,US55091,2016,County-level Real GDP,244061
1,US55091,2017,County-level Real GDP,247511
1,US55091,2018,County-level Real GDP,245851
1,US55091,2019,County-level Real GDP,258624
1,US55091,2017,GDP Percent change from preceding period,1.4
1,US55091,2018,GDP Percent change from preceding period,-0.7
1,US55091,2019,GDP Percent change from preceding period,5.2
1,US55093,2016,County-level Real GDP,1100734
1,US55093,2017,County-level Real GDP,1075799
1,US55093,2018,County-level Real GDP,1168410
1,US55093,2019,County-level Real GDP,1139709
1,US55093,2017,GDP Percent change from preceding period,-2.3
1,US55093,2018,GDP Percent change from preceding period,8.6
1,US55093,2019,GDP Percent change from preceding period,-2.5
1,US55095,2016,County-level Real GDP,1430608
1,US55095,2017,County-level Real GDP,1453217
1,US55095,2018,County-level Real GDP,1487374
1,US55095,2019,County-level Real GDP,1530850
1,US55095,2017,GDP Percent change from preceding period,1.6
1,US55095,2018,GDP Percent change from preceding period,2.4
1,US55095,2019,GDP Percent change from preceding period,2.9
1,US55097,2016,County-level Real GDP,3683722
1,US55097,2017,County-level Real GDP,3641616
1,US55097,2018,County-level Real GDP,3821163
1,US55097,2019,County-level Real GDP,3957049
1,US55097,2017,GDP Percent change from preceding period,-1.1
1,US55097,2018,GDP Percent change from preceding period,4.9
1,US55097,2019,GDP Percent change from preceding period,3.6
1,US55099,2016,County-level Real GDP,560016
1,US55099,2017,County-level Real GDP,559837
1,US55099,2018,County-level Real GDP,557255
1,US55099,2019,County-level Real GDP,570007
1,US55099,2017,GDP Percent change from preceding period,0
1,US55099,2018,GDP Percent change from preceding period,-0.5
1,US55099,2019,GDP Percent change from preceding period,2.3
1,US55101,2016,County-level Real GDP,7650888
1,US55101,2017,County-level Real GDP,7530778
1,US55101,2018,County-level Real GDP,7742718
1,US55101,2019,County-level Real GDP,7799437
1,US55101,2017,GDP Percent change from preceding period,-1.6
1,US55101,2018,GDP Percent change from preceding period,2.8
1,US55101,2019,GDP Percent change from preceding period,0.7
1,US55103,2016,County-level Real GDP,646297
1,US55103,2017,County-level Real GDP,757483
1,US55103,2018,County-level Real GDP,787998
1,US55103,2019,County-level Real GDP,793005
1,US55103,2017,GDP Percent change from preceding period,17.2
